Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
BIUUTLHYFPFWRB-UHFFFAOYNA-N,16218739,9971,N,,pubchem,743220,9606,NR1H4,6137,[P+](CC(C)C)(CC(C)C)(CC(C)C)C
BIWJNBZANLAXMG-BMNWGQGINA-N,CHEMBL1881631,9971,N,4.4,chembl20,752447,9606,NR1H4,6137,Cl[C@]12[C@H]3[C@@H]([C@@](Cl)(C1(Cl)Cl)C(Cl)=C2Cl)C[C@@H](Cl)[C@@H]3Cl
BIWJNBZANLAXMG-UHFFFAOYNA-N,CHEMBL196537,9971,N,4.45,chembl20,752447,9606,NR1H4,6137,C12(C(C(Cl)(C3C1C(C(Cl)C3)Cl)C(=C2Cl)Cl)(Cl)Cl)Cl
BHQCQFFYRZLCQQ-NQEZNTFZNA-N,CHEMBL205596,9971,A,5.6,chembl20,573899,9606,NR1H4,6137,O[C@@H]1[C@]2([C@H]([C@H]3[C@@H]([C@@]4([C@H](C[C@H]3O)C[C@H](O)CC4)C)C1)CC[C@@H]2[C@@H](CCC(O)=O)C)C
BHQCQFFYRZLCQQ-ZOJPVESDNA-N,CHEMBL1421383,9971,N,4.6,chembl20,752447,9606,NR1H4,6137,OC1[C@]2([C@H]([C@H]3[C@@H]([C@@]4([C@H](CC3O)CC(O)CC4)C)C1)CC[C@@H]2C(CCC(=O)O)C)C
BHRXRNFQFJCZDC-UHFFFAOYNA-N,24747132,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,OC=1C=C(C=2N=C3N(C2)C=C(C=C3)C)C=CC1O
BHTZDPAYXHVYJY-HCKMINDGNA-N,267865,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ON=C1C2=C(C3=C1C=CC=C3)C=CC(NC(OCC)=O)=C2
BHUWIWIUZMLRHA-PKSOQXRJNA-N,86369,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC=1C(N2N=C(N(C2=O)C(F)F)C)=CC(N=S(O)(=O)C)=C(Cl)C1
BHVRGHUCIOBZDB-LSRQYZFJNA-N,6899626,7376,N,4.17075,pubchem,743037,9606,NR1H2,4643,N=1C=2C=3C(C1N/N=C/C=4C=CC=CC4)=CC=CC3C=CC2
BHWGWWTXKOFQPA-UHFFFAOYNA-N,CHEMBL250742,7376,A,6.34,chembl20,455329,9606,NR1H2,4643,C=1C=C2CC(NS(C=3C=CC=C(C3)C#N)(=O)=O)CC2=CC1C4=CC5=C(N4C(OC(C)(C)C)=O)C=CC=C5
BIAUVUHHPCHRIL-ZDWRDARKNA-N,7230794,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,BrC1=C(C=2OC(=O)/C(/N2)=C/NC3=NC=CC(=C3)C)C=CC=C1
BIAWRQJFFNQNFC-UHFFFAOYNA-N,25058392,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O1C2=C(OC1)C=C3C(=C2)C=C(N=C3)C4=CC=C(OC)C=C4
BICZVOCHZXQWOU-PDJAEHLQNA-N,893686,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O=C(NC1=CC=2N=C(N(C2C=C1)C)C)NC=3C=4C(C=CC3)=CC=CC4
BGKAKRUFBSTALK-UHFFFAOYNA-N,539829,9971,N,,pubchem,743220,9606,NR1H4,6137,O(C(=O)C(C)C)C1=C(OC)C=C(C=C1)C=O
BGKCUGPVLVNPSG-CMDGGOBGNA-N,5371002,9971,N,,pubchem,743220,9606,NR1H4,6137,O=C(/C=C/C=1C(C(CCC1C)C)(C)C)C
BGKLOEQTZZCMNE-HCKMINDGNA-N,732525,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,ClC1=C(C(=O)NC2=CC=3OCCOC3C=C2)C=CC=C1
BGORQFGAWSNEBU-UHFFFAOYNA-N,267294,7376,N,4.1707,pubchem,743037,9606,NR1H2,4643,S1C(=NN=C1C2=NC=CC=C2)C3=NC=CC=C3
BGPAZBKCZVVZGF-MPDGXDMHNA-N,6931391,9971,N,,pubchem,743220,9606,NR1H4,6137,O=C1N([C@H]([C@H](N1)C2=CC=CC=C2)C)C
BGPBOODVWZBLTN-CUNFQGHENA-N,3781553,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,S=C(NC=1C2=C(NC1C(OC)=O)C=C(OC)C=C2)NCC=C
BGPRZEDIQYHRBT-NSJMMFDCNA-N,CHEMBL556311,9971,A,6.15,chembl20,584610,9606,NR1H4,6137,C1(=C(ON=C1C2=C(C=CC=C2Cl)Cl)C(C)C)CCC3=NC4=C(O3)C=CC(=C4)C5=CC(=CC=C5)C(=O)O
BGPYWQAUQIIFGH-LILDFLRNNA-N,236425,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O(CC1=CC=CC=C1)C(=O)NC=2C3=C(C=CC2)C=CC=C3
BGRJTUBHPOOWDU-GRRIEGFHNA-N,688272,9971,N,,pubchem,743220,9606,NR1H4,6137,S(=O)(=O)(N)C=1C=C(C(=O)NC[C@H]2N(CCC2)CC)C(OC)=CC1
BGRJTUBHPOOWDU-QDYITYEQNA-N,5355,9971,N,,pubchem,743220,9606,NR1H4,6137,S(=O)(=O)(N)C=1C=C(C(=O)NCC2N(CCC2)CC)C(OC)=CC1
BGRWYDHXPHLNKA-UHFFFAOYNA-N,66347,9971,N,,pubchem,588527,9606,NR1H4,6137,O=C(N(CCN(C(=O)C)C(=O)C)C(=O)C)C
BGSZAXLLHYERSY-XQIGCQGXNA-N,39764,9971,N,,pubchem,743220,9606,NR1H4,6137,O([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC3)C[C@H](OC(=O)C)[C@@H](N5CCCCC5)C4)C)CC2)C[C@@H]1[N+]6(CCCCC6)C)C)C(=O)C
BGTNSFBYQMPTOK-WEFFJWEDNA-N,53325376,9971,A,5.2426,pubchem,550872,9606,NR1H4,6137,ClC=1C=CC(C=2N(C(C3CCCCC3)C(=O)NC4CCCCC4)C5=C(N2)C=CC(=C5)C(O)=O)=CC1
CFIGYZZVJNJVDQ-LMJOQDENNA-N,5282183,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC=1C=CC(C(=O)N2C(=C(C3=C2C=CC(OC)=C3)CC(OC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)=O)C)=CC1
CFINUJBABHRHDT-UHFFFAOYNA-N,717647,7376,N,4.17013,pubchem,743052,9606,NR1H2,4643,ClC1=CN2C(=NC(=C2)C3=CC=C(Cl)C=C3)C=C1
CFJMRBQWBDQYMK-UHFFFAOYNA-N,2562,9971,N,,pubchem,743220,9606,NR1H4,6137,O(C(=O)C1(CCCC1)C2=CC=CC=C2)CCOCCN(CC)CC
CFLBYLQUMHJCFH-YHMJCDSINA-N,2131650,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ClC1=CC=C(C=2N=C(SC2)NCC=C)C=C1
CFOIQLRBAYITSE-PMQWQSPONA-N,5876,9971,N,,pubchem,743220,9606,NR1H4,6137,FC=1C[C@H]2[C@H]3[C@@]([C@](O)(CC3)C(O)C=O)(C[C@H](O)[C@@H]2[C@@]4(C1CC(=O)C=C4)C)C
CFORGGNEEFJNKU-UHFFFAOYNA-N,2239013,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,FC1=CC=2C(=C(OC2C=C1)C(OC3=C(C=C(C=C3)C)C)=O)C
CFPPQBNOZSYZJV-PKSOQXRJNA-N,7422382,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1C(C(=O)NC2=CC(C3=NN=C(N4CCCCC4)C=C3)=CC=C2)=CC=C1
CFRFHWQYWJMEJN-UHFFFAOYNA-N,1539,9971,N,,pubchem,743220,9606,NR1H4,6137,NC1=CC=2CC=3C(C2C=C1)=CC=CC3
CFUGLPMQZIPTCI-OWUZHMHJNA-N,799929,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,OC(=O)C=1C=CC(/N=N/N2CCCCC2)=CC1
CFXLCKCQBONFCV-UHFFFAOYNA-N,4020445,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O(CC(=O)C=1NC=CC1)C(=O)C=2C=CC(N(C)C)=CC2
CFYWZXMOVDVVDV-UHFFFAOYNA-N,5458367,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,OC1=C(C=NN(C=2N=C3C(=CC2)C=CC=C3)C)C=CC=C1
CGAOBRAYWQXINI-LILDFLRNNA-N,2371946,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1C2=C(N=C1NC(=O)CCC(=O)C=3SC=CC3)C=CC(OCC)=C2
CGCQHMFVCNWSOV-UHFFFAOYNA-N,90600,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1CCN(CC1)C=2C=CC(=CC2)C(=O)C3=CC=CC=C3
CHKHMJMRQOVNNZ-DVXQEXMLNA-N,3238678,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,N(CC)(CC)C=1C=CC(=CC1)/C=N/C(C(=N)C#N)C#N
CHNUNORXWHYHNE-UHFFFAOYNA-N,29732,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC=1C(N2N=C(OC2=O)C(C)(C)C)=CC(OC(C)C)=C(Cl)C1
CHRTXFBASVYYJO-UHFFFAOYNA-N,9221393,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O=C(N1CCN(CC1)C2=CC=CC=C2)COC(=O)C3=C(N(=O)=O)C=CC=C3
CHSPVGNDBQFQNR-OAUYYHDTNA-N,60196371,9971,N,,pubchem,743220,9606,NR1H4,6137,O([C@H]1[C@@H]2C[C@@]3([C@H]([C@@]4([C@H](CC3)[C@](CCC4)(C)C(O[C@@H]5O[C@@H]([C@@H](O)[C@H](O)[C@H]5O)CO)=O)C)C1)CC2=C)[C@@H]6O[C@@H]([C@@H](O)[C@H](O[C@@H]7O[C@@H]([C@@H](O)[C@H](O)[C@H]7O)CO)[C@H]6OC8O[C@@H]([C@@H](O)[C@H](O)[C@H]8O)CO)CO
CHSPYYSZHDKNRC-NPVYFSBINA-N,649011,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1C2=C(OC1)C=CC(NC(=O)C3=CC(NC(=O)C(C)C)=CC=C3)=C2
CHSYXJNUOMUPOG-GRMWVWQJNA-N,189821,9971,N,,pubchem,743220,9606,NR1H4,6137,O1[C@H]2[C@@](N=C1C)([C@@]3([C@H]([C@H]4[C@H]([C@@H](O)C3)[C@@]5(C(=CC4)CC(=O)C=C5)C)C2)C)C(=O)COC(=O)C
CHUKXNQTEHXELG-WTRUOZCONA-N,60196438,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC=1C(C(=O)N=S(O)(=O)/C=C/C2=CC=C(OC)C=C2)=CC=C(C1)C
CHVWMSPMCIIYOG-UHFFFAOYNA-N,23723216,7376,N,4.17043,pubchem,743037,9606,NR1H2,4643,O1C(=C(N=C1C=2C=CC(=CC2)C3=CC=CC=C3)CN(C(C)C)CCO)C
CHYBTAZWINMGHA-UHFFFAOYNA-N,CHEMBL1499545,9971,A,5.0,chembl20,752425,9606,NR1H4,6137,[N+](CCCCCCCC)(CCCCCCCC)(CCCCCCCC)CCCCCCCC
CHYBZIJAZKEUBZ-XQMQJMAZNA-N,2930798,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O1C=2C(OCC1)=CC=C(NC(=O)NC3=CC=C(N(=O)=O)C=C3)C2
CHYWRKKLJPUBQO-GPQMBLKYNA-N,785460,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,ClC1=C(C=CC(NC(=O)C=2OC=3C(C2)=CC=CC3)=C1)C
CHZLKWIUSQUGKL-PKRZOPRNNA-N,CHEMBL1642348,9971,N,4.91,chembl20,699400,9606,NR1H4,6137,C=1C=C2N=C(N(C(C(NC3CCCCC3)=O)C4CCCCC4)C2=CC1)C5=CC=C(S(C)(=O)=O)C=C5
CHZNYFMSSZQZOH-ROUYVKNBNA-N,3112947,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O=N(=O)C1=C(NC2=C(C=CC=C2)C)NN=C1C
CIBVMEFDJJDXIF-UHFFFAOYNA-N,1450700,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S(C1=NC2=C(C=C3OCCOC3=C2)C=C1C#N)CC(OCC)=O
CIDUJQMULVCIBT-KALHTFJLNA-N,60196266,9971,N,,pubchem,743220,9606,NR1H4,6137,O([C@H]1[C@H](NCC)C[C@H](N)[C@@H](OC2OC(=CCC2N)CN)[C@@H]1O)[C@H]3OC[C@](O)([C@H](NC)[C@H]3O)C
CIPVTEGHZRBICN-UYBDAZJANA-N,851469,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,FC=1C=C(C(=O)NC2=CC=C(CN3CCOCC3)C=C2)C=CC1
CIRAHSPFEYHGJN-UHFFFAOYNA-N,679717,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1C(=NC=2C1=CC=CC2)C=3C(=O)C=4C(OC3)=CC(OC(=O)C)=CC4
CIRUXNMQMKVVIZ-GIJQJNRQNA-N,5867260,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ClC=1CC=2C(CC1)=C(O)N(C2O)C=3C=CC(=CC3)/C(=N/O)/C
CITVCHGKHVVKLD-HGVUJOIRNA-N,5342779,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O=C(N/N=C/C=1OC=CC1)C=2NN=C(C3=CC=4C(C=C3)=CC=CC4)C2
FNQQBFNIYODEMB-QMLCPYSLNA-N,4165,9971,N,,pubchem,743217,9606,NR1H4,6137,S1(=O)(=O)CCCC2=C1C=C(S(=O)(=O)N)C(=C2)C
CIUUIPMOFZIWIZ-BPHJGAPSNA-N,65457,9971,N,,pubchem,743220,9606,NR1H4,6137,BrC1=C(N=C(N=C1O)N)C2=CC=CC=C2
CIXHUVHQDORPDN-NHYZHMKJNA-N,CHEMBL523368,9971,A,5.96,chembl20,500797,9606,NR1H4,6137,C1(=CC(=CC=C1)/C=C/C2=C(C=C(OCC=3C(=NOC3C(C)C)COC4=CC(=CC(=C4)Cl)Cl)C=C2)Cl)C(=O)O
CIZKJNIGNRWKEX-UHFFFAOYNA-N,CHEMBL3219412,9971,A,6.32,chembl20,1328055,9606,NR1H4,6137,C=1(C=CC=2N(C1)C(=C(N2)C=3SC=CC3)NCC4=CC=C5C(=C4)OCO5)C
CJAMXLVANOIVJF-UHFFFAOYNA-N,2932489,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,FC1=CC=C(C(=O)COC(=O)C(NC=2C(OC)=CC=CC2)CC(=O)C=3C=CC=CC3)C=C1
CJAQHQYQSUKLNY-YHMJCDSINA-N,5678019,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,S1C(C(=O)CC2=NC=3C(N2)=CC=CC3)=CC=C1
CJAVTWRYCDNHSM-UHFFFAOYNA-N,198015,9971,N,,pubchem,743220,9606,NR1H4,6137,FC(F)(F)C=1C=C(CC(NCCOC(=O)C=2C=CC=CC2)C)C=CC1
CJCSPKMFHVPWAR-RILOQBQWNA-N,38853,9971,N,,pubchem,743220,9606,NR1H4,6137,OC(=O)[C@@](N)(CC=1C=C(O)C(O)=CC1)C
CJDIAUAISWGIQX-YSFRZULJNA-N,4411130,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O=C(NC=1C=CC(C(C)(C)C)=CC1)C=2N=NC(O)=CC2
CJDJQIUQZHXLDF-XBTAAFKLNA-N,1732115,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ClC1=C(NC(=O)COCC)C=C(C(=O)NCCC2=CC=CC=C2)C=C1
CJDRURHUMCWIML-UHFFFAOYNA-N,7315552,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O=C1/C(/NC=2C1=CC=CC2C(=O)C)=C/3\NC4=C(C3=O)C=CC=C4
CJDWRQLODFKPEL-XBTAAFKLNA-N,91734,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC1=C(F)C(NC(=O)NC(=O)C=2C(F)=CC=CC2F)=CC(Cl)=C1F
CJFLBOQMPJCWLR-UHFFFAOYNA-N,66932,9971,N,,pubchem,743220,9606,NR1H4,6137,O(CCCCCC(C)C)C(=O)CCCCC(OCCCCCC(C)C)=O
CJFQUWMJNVTKDJ-ORQYLWRFNA-N,53316393,9971,N,,pubchem,743220,9606,NR1H4,6137,FC1=CC=C(OC2=CC(O[C@@H]3C[C@H](N(O)C(=O)N)C=C3)=CC=C2)C=C1
CJPQIRJHIZUAQP-UHFFFAOYNA-N,51369,9971,N,,pubchem,743220,9606,NR1H4,6137,O(C(=O)C(N(C1=C(C=CC=C1C)C)C(=O)CC2=CC=CC=C2)C)C
CJSCJQGMZQLTQM-LAMRTUPYNA-N,5339527,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,N1=C2C(=C(N=C1C3=CC=C(C=C3)C)N/N=C/C4=CC=CN=C4)C=CC=C2
CJWZEJBAZIUQNX-UHFFFAOYNA-N,675395,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O(C1=CC=C(N2N=C3C(=N2)C=C(N)C(=C3)C)C=C1)CC
CJXOQAMXVITRIZ-GPQMBLKYNA-N,24238714,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O1CCC2(NC(=O)N(C2=O)CC(=O)C(C)(C)C)C=3C1=CC=CC3
CKAMUWKVSIDXRI-UHFFFAOYNA-N,649708,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,FC1=CC=C(C2=NN3C(O)=C4CCCCC4=NC3=C2)C=C1
CKBNRZCPFRLDPR-HCKMINDGNA-N,5333538,7376,N,4.17135,pubchem,743037,9606,NR1H2,4643,OC1=C(C=2NN=C(C2)C3=CC=CC=C3)C=CC=C1
CKCMBCDEUSPVPG-UHFFFAOYNA-N,2196534,7376,N,4.17045,pubchem,743037,9606,NR1H2,4643,ClC1=CC(N=CCC(=O)C=2OC=CC2)=CC=C1F
CKFDOKUBGMQVJQ-GPQMBLKYNA-N,1201681,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O=C1C(C2=NC=3C(C=C2)=CC=CC3)=CC=CC=C1NC
CKFLKUKQCSXXBI-UHFFFAOYNA-N,5439163,7376,N,4.1703,pubchem,720737,9606,NR1H2,4643,S1C(=NC2=C1C=CC=C2)C3=C(O)C(OC)=CC=C3
CKGUTXPBEKAPFP-UHFFFAOYNA-N,406670,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,S1C(=NC=2C1=CC=CC2)C=3C=CC(N4C(O)=CC=C4O)=CC3
CKHJPWQVLKHBIH-GMGGXRQRNA-N,20055424,9971,N,,pubchem,743220,9606,NR1H4,6137,S(S/C(=C(\N(CC1=C(N=C(N=C1)C)N)C=O)/C)/CCOC(=O)C(C)C)/C(=C(\N(CC2=C(N=C(N=C2)C)N)C=O)/C)/CCOC(=O)C(C)C
CKIAVRVJDXOFFB-UHFFFAOYNA-N,783687,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S(CC=1C(F)=CC=CC1)C=2OC(=NN2)C=3C=CC=CC3
CKIKBFLEJLVAKD-VEWCPZSHNA-N,18077895,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O=C(NCCC1=CC=C(OC)C=C1)CCNC(=O)C=2OC=CC2
CEHDRGBLVBQUPH-UHFFFAOYNA-N,CHEMBL411,9971,N,4.4,chembl20,752447,9606,NR1H4,6137,CCC(C1=CC=C(O)C=C1)C(C2=CC=C(O)C=C2)=CC
CEIBCSUDTMIZAD-HVXXBKQBNA-N,16682530,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,FC1=CC(N=NC2=C(N(N=C2N)C3=CC=CC=C3)N)=CC=C1
CEMAWMOMDPGJMB-UHFFFAOYNA-N,71172,9971,N,,pubchem,743220,9606,NR1H4,6137,O(CC(O)CNC(C)C)C=1C(OCC=C)=CC=CC1
CENWGMGAFRZWTJ-UHFFFAOYNA-N,96396,7376,N,4.17104,pubchem,720737,9606,NR1H2,4643,O=C(C1CC1)C=2C(=CC(=CC2)C)C
CEOCFEDVQRWVAI-GPQMBLKYNA-N,974413,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O=C(NC=1C=CC(=CC1)C)C2=NN3C(N=C(C=C3C)C)=C2
CEQFOVLGLXCDCX-QVHUKTIUNA-N,10303,9971,N,,pubchem,743220,9606,NR1H4,6137,OC(=O)C1=C(/N=N/C2=CC=C(N(C)C)C=C2)C=CC=C1
AUEUBSJNKBZSKK-UHFFFAOYNA-N,60196348,9971,N,,pubchem,743220,9606,NR1H4,6137,S(=O)(=O)(C1=C(N2CCC(CC2)C3=CC=CC=C3)C=C(N(CCN(C)C)CC)C(=C1)C(=O)N(CC)CC)CC4=CC=CC=C4
NNARPPSIYMCXMB-YAQRNVERNA-N,23683016,9971,N,,pubchem,743220,9606,NR1H4,6137,S(O)(=O)(=O)C(CC(OCC(C)C)=O)C(OCC(C)C)=O
CESYKOGBSMNBPD-GAJRPKRDNA-N,4121,9971,N,,pubchem,743220,9606,NR1H4,6137,ClCC1N(S(=O)(=O)C2=C(N1)C=C(Cl)C(S(=O)(=O)N)=C2)C
CETODOAZVURPNJ-GPQMBLKYNA-N,3152015,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,N=1C=2C(NC1C3=CC=CN=C3)=CC4=C(C2)C=CC=C4
CEUORZQYGODEFX-HXTKINSTNA-N,60795,9971,N,,pubchem,743220,9606,NR1H4,6137,ClC1=C(N2CCN(CC2)CCCCOC=3C=C4NC(=O)CCC4=CC3)C=CC=C1Cl
CEUPTVNFWMHQJB-ZMERPEMGNA-N,9600500,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O=N(=O)C=1C=CC(N/N=C(\C(N2CCCCC2)=N)/C#N)=CC1
CEWFKCPXHRZOEO-BJGBLDOENA-N,CHEMBL466641,9971,A,7.24,chembl20,500797,9606,NR1H4,6137,C1(=CC(=CC=C1)/C=C/C2=C(C=C(OCC=3C(=NOC3C(C)C)COC4=C(C=C(C=C4Cl)Cl)Cl)C=C2)Cl)C(=O)O
CEXQWAAGPPNOQF-UHFFFAOYNA-N,66357,9971,N,,pubchem,743220,9606,NR1H4,6137,O(CCOC(=O)C(C)=C)C1=CC=CC=C1
CEYPDXWCYTVSDN-ARKZRILENA-N,9819350,9971,N,,pubchem,743220,9606,NR1H4,6137,O(C=1C=2CCCC2C(O)=CC1)C=3C(=CC(NC(=O)C(O)=O)=CC3C)C
CFASCVYHQBWSOH-LBWDIFEXNA-N,148124,9971,N,,pubchem,743220,9606,NR1H4,6137,O1[C@H]2[C@](OC(=O)C)([C@@H]3[C@@]([C@@H](O)C2)(C(=O)C(=O)C4C([C@](O)([C@H]3OC(=O)C=5C=CC=CC5)C[C@H](OC(O)C(=O)[C@@H](N=C(OC(C)(C)C)O)C6=CC=CC=C6)C4C)(C)C)C)C1
CLRZEHBDUJTPBU-LELJVTLKNA-N,16579168,9971,A,6.00174,pubchem,1142317,9606,NR1H4,6137,S(=O)(=O)(N1CCOCC1)C=2C(=CC=C(NC(=O)C3=C(N(N=C3)C4=CC=CC=C4)C(F)(F)F)C2)C
CLSDNTMQFXWGPW-UHFFFAOYNA-N,49862165,9971,A,6.83268,pubchem,494859,9606,NR1H4,6137,ClC=1C(C2=NOC(C(C)C)=C2COC=3N=C4C(=C(C3)C)C=CC=C4)=C(Cl)C=CC1
CLSVJBIHYWPGQY-QWOVJGMINA-N,9969573,9971,N,,pubchem,743220,9606,NR1H4,6137,O(C1CCC2(NC(=O)C(=C2OC(OCC)=O)C3=C(C=CC(=C3)C)C)CC1)C
CLVJPCWJBBXLJK-PXPUHDKANA-N,6176277,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,ClC1=CC2=NC(=O)C(NNC3=CC=C(C=C3)C(O)=O)=C2C=C1
CLWAXFZCVYJLLM-UHFFFAOYNA-N,20993,9971,N,,pubchem,743220,9606,NR1H4,6137,ClCCCCCCCCCCCCCCCC
CLWKSVUQSCFVCR-DHDJHLBQNA-N,2464939,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,S(=O)(=O)(NC1=NC=2C(N=C1N3CCC=4C(C3)=CC=CC4)=CC=CC2)C=5C=CC(NC(=O)C)=CC5
CLZDIWSEPUKLDL-DCUHWHOJNA-N,44574018,9971,A,6.03152,pubchem,352768,9606,NR1H4,6137,ClC=1C=C(OCC2=C(ON=C2COC3=CC=4C(C=C3)=CC=CC4)C(C)C)C=CC1/C=C/C=5C=C(C=CC5)C(=O)O
CMAUJSNXENPPOF-UHFFFAOYNA-N,21080,9971,N,,pubchem,743220,9606,NR1H4,6137,S(N(C1CCCCC1)C2CCCCC2)C=3SC=4C(N3)=CC=CC4
CMBSMEOLXXSKIK-LBOYIXSDNA-N,CHEMBL3264631,9971,A,7.03,chembl20,1348174,9606,NR1H4,6137,S(=O)(=O)(C1=CC=CC(=C1)NC(C=2C(=NN(C2)C3=CC=CC=C3)C=4C=CC(=CC4)Cl)=O)N5CCOCC5
CMCJNODIWQEOAI-UHFFFAOYNA-N,8345,9971,N,,pubchem,743220,9606,NR1H4,6137,O(CCCC)CCOC(=O)C=1C(C(OCCOCCCC)=O)=CC=CC1
CMDKPGRTAQVGFQ-UHFFFAOYNA-N,7696,9971,N,,pubchem,743220,9606,NR1H4,6137,O(CCOC(=O)C=CC1=CC=C(OC)C=C1)CC
CMERELDMWSBSHX-GPQMBLKYNA-N,2576421,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,S(C=1N(CCC)C(O)=NN1)CC=2SC=3C(N2)=CC=CC3
CMHGFDOROXXOOB-UHFFFAOYNA-N,11437710,9971,N,,pubchem,743220,9606,NR1H4,6137,FC(F)(F)C=1C=C(C(=O)CC2=CC=C(C=C2)C#N)C=CC1
CMHHMUWAYWTMGS-UHFFFAOYNA-N,6420040,9971,N,,pubchem,743220,9606,NR1H4,6137,O(CCN(CC)CC)C(=O)C=1C=C(OCCCC)C(N)=CC1
CMJGBTXOHJQXLC-UHFFFAOYNA-N,754731,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,O(C=1C=CC(C2=NN3C(N=C(C=C3C)C)=C2)=CC1)C
CMJJTSFVBZMPSU-XQMQJMAZNA-N,24818731,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,S1C(=C(NC(=O)NC=2C=C(C(=CC2)C)C)C=C1)C(OC)=O
CMJLDJSOQQQCDM-MDNWBPTMNA-N,9786502,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,OC(=O)/C(=N\NC1=NC=NC2=C1C=CC=C2)/C3=CC=C(C=C3)C
CMKQOKAXUWQAHG-UHFFFAOYNA-N,62328,9971,N,,pubchem,743220,9606,NR1H4,6137,O(C(C1CCC(=CC1)C)(C)C)C(=O)CC
CKQDXSSFFLKDFN-HCKMINDGNA-N,690543,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O=C(NC1CCCCCC1)CC=2C(OC)=CC=CC2
CKQMTXLABQTGQB-GSJKZTBXNA-N,2400427,7376,N,,pubchem_screening,743051,9606,NR1H2,4643,O(C1=CC=C(C=C1)/C=C/C(=O)NC2=C(C=CC=C2)C(O)=O)C
CKSJXOVLXUMMFF-YGPBECBDNA-N,3316,9971,N,,pubchem,743220,9606,NR1H4,6137,O(CCCCCC)C1=C(C=CC=C1)C(=O)N
CKUUKNWQYXYTAG-HCKMINDGNA-N,741253,7376,N,,pubchem_screening,743027,9606,NR1H2,4643,ClC1=C(N(N=C1)C)C(=O)NC=2SC3=C(N2)C=CC(Cl)=C3
CKWHSYRZDLWQFV-UHFFFAOYNA-N,27368,9971,N,,pubchem,743220,9606,NR1H4,6137,O(CCN(CC)CC)C(=O)C(CC)C1=CC=CC=C1
